customer_id,application_date,age,income,employment_years,loan_amount,loan_duration_months,existing_debt,debt_to_income,credit_history_months,number_of_previous_loans,missed_payments_12m,region,channel,collection_status_after_90d,default_90d
105644,2024-03-21,28,30745.0,2.2,34304.0,18,4214.0,0.23,29.0,0,0,Est,web,a_jour,0
111773,2023-07-10,49,66611.0,2.8,10425.0,24,9298.0,0.1526,278.0,2,1,Centre,web,a_jour,0
119455,2023-07-03,59,50437.0,4.8,14715.0,60,5860.0,0.1405,,0,0,Ouest,courtier,a_jour,0
115716,2024-06-24,71,42633.0,1.0,6832.0,60,9304.0,0.2316,542.0,8,1,Est,web,a_jour,0
106830,2024-03-26,29,52762.0,3.3,14179.0,48,19522.0,0.3924,67.0,0,2,Nord,agence,a_jour,0
105149,2024-02-02,25,37708.0,7.0,14097.0,48,13131.0,0.3794,55.0,0,3,Ouest,courtier,a_jour,0
105558,2024-01-21,51,54036.0,2.5,13193.0,24,20617.0,0.4019,293.0,2,0,Sud,agence,a_jour,0
118074,2023-08-29,43,25976.0,4.5,12277.0,24,4660.0,0.2188,206.0,1,2,Centre,agence,a_jour,0
109787,2023-07-16,40,78401.0,0.3,31288.0,24,11912.0,0.1852,155.0,4,0,Sud,courtier,a_jour,0
103757,2024-02-04,38,41810.0,1.7,7432.0,48,5466.0,0.1455,228.0,4,1,Nord,agence,a_jour,0
113808,2023-02-22,38,71838.0,2.3,9702.0,18,2900.0,0.0516,220.0,7,0,Centre,web,recouvrement_amiable,0
110509,2024-07-02,41,41873.0,15.2,41687.0,36,5982.0,0.2258,255.0,3,0,Est,web,a_jour,0
110265,2023-06-10,60,53073.0,9.6,8596.0,24,5547.0,0.118,468.0,5,0,Centre,courtier,a_jour,0
112224,2023-12-16,38,55728.0,11.5,56496.0,12,5637.0,0.1856,115.0,4,1,Sud,web,a_jour,0
108162,2023-09-02,44,46310.0,16.2,5669.0,48,13834.0,0.3089,223.0,2,0,Est,web,a_jour,0
104650,2023-10-18,28,82050.0,3.3,17952.0,24,29326.0,0.3756,78.0,1,1,Ouest,agence,a_jour,0
110925,2023-03-19,38,39545.0,4.9,17178.0,24,16577.0,0.4554,207.0,2,1,Sud,mobile,a_jour,0
102607,2023-07-07,49,18614.0,6.4,4398.0,60,3100.0,0.1862,221.0,4,1,Est,agence,a_jour,0
117407,2023-09-08,24,39280.0,5.4,9566.0,24,13672.0,0.3684,56.0,0,0,Ouest,web,recouvrement_amiable,1
107855,2024-08-27,44,12168.0,4.8,31007.0,72,859.0,0.2829,63.0,1,2,Centre,mobile,a_jour,0
108051,2024-11-22,34,39783.0,4.2,3919.0,48,10904.0,0.2823,,2,0,Ouest,web,a_jour,0
118359,2023-01-27,22,36416.0,3.7,14059.0,24,21280.0,0.6165,14.0,0,2,,web,recouvrement_contentieux,1
118556,2023-10-22,34,38586.0,6.3,28116.0,12,6713.0,0.2347,70.0,1,0,Ouest,web,a_jour,0
119562,2024-07-06,39,34746.0,12.1,10088.0,36,18832.0,0.5662,86.0,0,0,Nord,web,a_jour,0
119539,2023-03-04,33,74093.0,2.1,22429.0,60,26362.0,0.381,113.0,2,1,Nord,agence,a_jour,0
104320,2024-04-26,60,29923.0,1.5,41876.0,48,6680.0,0.3399,226.0,3,1,Ouest,agence,a_jour,0
111736,2023-04-01,49,47326.0,3.2,4055.0,12,20842.0,0.4475,113.0,3,0,Est,courtier,a_jour,0
117121,2023-08-11,27,36875.0,0.8,20898.0,60,8350.0,0.2737,22.0,0,0,Ouest,web,a_jour,0
115617,2024-11-20,60,29466.0,4.5,20635.0,36,7117.0,0.2999,339.0,5,0,Est,web,a_jour,0
115801,2023-09-20,46,14649.0,12.8,13745.0,12,1255.0,0.1639,239.0,1,3,Nord,agence,a_jour,0
103139,2023-12-27,31,71395.0,4.9,18166.0,12,6179.0,0.1078,114.0,1,0,Sud,mobile,a_jour,0
100488,2024-07-12,61,20509.0,6.9,7267.0,72,6899.0,0.3659,246.0,5,0,Centre,web,a_jour,0
101009,2024-01-15,44,53219.0,6.0,16591.0,12,12602.0,0.2628,205.0,1,0,Est,web,a_jour,0
103461,2024-11-20,41,34090.0,6.1,6667.0,36,11638.0,0.3577,86.0,0,0,Est,mobile,a_jour,0
101630,2024-02-23,41,44350.0,1.7,5103.0,18,5113.0,0.1249,208.0,3,0,Est,mobile,a_jour,0
107292,2023-07-23,57,60796.0,7.9,17218.0,36,5975.0,0.1219,309.0,5,0,Nord,web,a_jour,0
113415,2024-01-24,59,39337.0,10.2,12462.0,24,6270.0,0.1858,388.0,5,0,Sud,web,a_jour,0
113925,2024-02-25,31,44421.0,0.8,31704.0,36,11468.0,0.3176,126.0,3,0,Ouest,mobile,a_jour,0
118109,2024-09-02,40,51252.0,2.6,11513.0,48,8493.0,0.1844,232.0,5,0,Est,courtier,recouvrement_contentieux,0
111737,2023-04-04,36,29751.0,6.5,5400.0,36,3146.0,0.1209,142.0,4,0,Sud,mobile,a_jour,0
101137,2023-09-25,51,47201.0,9.3,13753.0,36,14801.0,0.3379,274.0,2,0,Est,web,recouvrement_amiable,1
113848,2024-02-06,18,65887.0,1.0,10770.0,36,15682.0,0.2516,0.0,0,0,Ouest,agence,a_jour,0
101688,2024-11-16,55,36279.0,2.8,14775.0,12,11039.0,0.3382,304.0,4,0,Nord,web,a_jour,0
112960,2024-05-22,53,,4.9,12726.0,18,9578.0,0.1662,325.0,3,0,Est,mobile,a_jour,0
111481,2024-06-09,33,56694.0,6.0,7314.0,48,11129.0,0.2071,52.0,0,1,Sud,courtier,a_jour,0
115343,2023-05-07,48,35615.0,8.0,45082.0,12,3581.0,0.206,326.0,7,2,Nord,web,a_jour,0
111442,2023-08-29,47,37912.0,1.0,20414.0,60,546.0,0.0593,275.0,4,0,Nord,agence,a_jour,0
104448,2024-02-07,38,40522.0,1.9,23392.0,36,2508.0,0.11,227.0,3,0,Sud,agence,a_jour,0
100554,2024-12-19,52,41782.0,5.0,8408.0,48,12938.0,0.3264,229.0,2,0,Nord,agence,a_jour,0
110660,2024-03-02,44,40149.0,3.5,15443.0,36,8188.0,0.236,189.0,2,0,Sud,mobile,a_jour,0
112925,2024-06-06,19,32963.0,1.0,13557.0,12,13738.0,0.451,9.0,0,1,Est,mobile,a_jour,0
116908,2024-01-03,32,57360.0,6.4,4597.0,12,20314.0,0.3608,125.0,0,0,Est,web,a_jour,0
112593,2024-08-10,57,60209.0,2.2,16506.0,48,3050.0,0.0735,362.0,3,0,Est,web,a_jour,0
115715,2023-06-26,32,42225.0,4.7,20770.0,36,22256.0,0.5681,93.0,1,2,Nord,courtier,a_jour,0
102235,2024-07-31,41,24476.0,2.3,42910.0,18,2006.0,0.2281,192.0,3,2,Ouest,web,a_jour,0
117376,2023-05-02,25,44168.0,7.0,14771.0,72,10073.0,0.2559,23.0,0,0,Sud,web,a_jour,0
113923,2023-05-09,46,44161.0,3.0,13061.0,12,8028.0,0.2064,288.0,9,0,Sud,web,a_jour,0
105804,2023-08-13,34,48987.0,0.4,33966.0,60,7577.0,0.2125,60.0,0,0,Est,web,a_jour,0
116405,2023-07-09,47,66568.0,8.6,19340.0,24,24068.0,0.3858,94.0,0,4,Centre,web,a_jour,0
111066,2024-09-03,48,33108.0,5.8,10965.0,36,4796.0,0.1725,291.0,1,0,Ouest,agence,a_jour,0
104561,2023-11-03,54,142073.0,1.3,44375.0,24,42698.0,0.3266,227.0,1,1,Nord,agence,a_jour,0
111826,2024-02-08,33,37092.0,2.2,20778.0,12,7125.0,0.2388,163.0,4,0,Est,agence,a_jour,0
116672,2023-08-07,26,33754.0,8.0,10898.0,36,2053.0,0.0877,44.0,0,1,Nord,web,a_jour,0
117601,2023-05-10,55,28963.0,6.7,6327.0,48,3179.0,0.128,152.0,3,3,Sud,web,a_jour,0
115045,2023-12-04,46,55457.0,4.3,15922.0,12,13563.0,0.2685,192.0,6,0,Est,agence,a_jour,0
115620,2024-07-31,28,21704.0,1.6,16499.0,48,2863.0,0.1953,31.0,0,1,Sud,agence,a_jour,0
103855,2024-06-03,48,19847.0,3.0,10399.0,6,4944.0,0.2928,278.0,4,0,Centre,web,a_jour,0
118067,2024-10-09,23,28363.0,5.0,5839.0,60,2369.0,0.1007,41.0,0,2,Est,web,a_jour,0
107210,2024-07-17,29,41841.0,3.1,8886.0,48,6099.0,0.1635,87.0,0,2,Ouest,courtier,a_jour,0
119926,2023-03-24,34,44110.0,5.9,30063.0,24,7948.0,0.237,155.0,1,0,Nord,courtier,a_jour,0
114112,2023-08-20,28,20997.0,1.4,30176.0,60,1430.0,0.1879,92.0,0,0,Ouest,agence,a_jour,0
100368,2023-01-17,38,49346.0,8.2,41148.0,24,11788.0,0.3084,88.0,1,1,Centre,web,a_jour,0
114947,2023-12-03,67,63875.0,4.7,9373.0,24,10499.0,0.1766,376.0,2,0,Est,web,a_jour,0
115001,2024-01-02,30,105636.0,3.2,48863.0,36,47419.0,0.4874,46.0,1,0,Nord,agence,a_jour,0
111527,2024-11-11,42,35142.0,,14923.0,36,13396.0,0.4166,223.0,3,2,Centre,mobile,a_jour,0
103078,2023-05-31,47,65338.0,2.3,3149.0,36,16276.0,0.2531,190.0,2,0,Sud,mobile,a_jour,0
119670,2023-10-30,40,75051.0,2.6,10082.0,60,13668.0,0.1933,68.0,2,1,Est,agence,a_jour,0
114530,2023-04-23,36,53475.0,1.6,18670.0,36,9030.0,0.198,173.0,0,0,Nord,web,a_jour,0
112573,2024-01-04,50,26916.0,2.8,21499.0,36,8755.0,0.3918,166.0,0,3,Nord,courtier,a_jour,0
105195,2023-10-25,38,47660.0,10.8,25659.0,36,20728.0,0.4798,131.0,2,0,Nord,mobile,a_jour,0
103362,2023-02-03,46,30913.0,16.7,24066.0,60,3662.0,0.1833,119.0,3,1,Est,web,a_jour,0
109083,2023-01-22,33,45850.0,1.8,30361.0,36,13063.0,0.3401,96.0,1,1,Ouest,web,a_jour,0
115493,2024-01-31,32,38362.0,6.9,10705.0,12,11983.0,0.3356,132.0,0,0,Nord,web,a_jour,0
101448,2024-06-23,58,37927.0,2.9,10871.0,24,5487.0,0.1686,280.0,6,0,Ouest,agence,a_jour,0
110622,2024-12-27,47,48724.0,5.1,13981.0,36,17628.0,0.3857,,1,0,Est,web,a_jour,0
108602,2023-07-02,27,21797.0,9.0,32303.0,60,4343.0,0.3227,45.0,0,2,Ouest,web,a_jour,0
114904,2023-07-15,35,19776.0,6.1,16154.0,12,5348.0,0.3385,78.0,0,0,Ouest,courtier,a_jour,0
116957,2023-07-24,28,34012.0,1.7,14342.0,48,6266.0,0.2194,99.0,3,0,Nord,mobile,a_jour,0
111486,2023-08-13,35,63457.0,2.3,16988.0,36,24362.0,0.4062,111.0,1,0,Est,mobile,a_jour,0
119140,2024-04-29,52,28127.0,22.3,20781.0,36,280.0,0.0715,197.0,2,0,Centre,courtier,a_jour,0
106871,2024-02-15,37,50357.0,5.8,25683.0,12,15426.0,0.3488,145.0,1,0,Sud,,a_jour,0
116620,2024-08-25,45,48020.0,5.0,6075.0,48,10192.0,0.2228,120.0,1,0,Nord,web,a_jour,0
111922,2023-02-28,30,28914.0,3.7,14125.0,12,5573.0,0.2335,98.0,1,0,Ouest,web,a_jour,0
109238,2024-04-14,48,23759.0,5.1,5626.0,18,10508.0,0.462,79.0,4,0,Ouest,courtier,a_jour,0
111144,2024-05-15,53,52514.0,0.8,18058.0,12,24126.0,0.4881,310.0,4,1,Nord,mobile,a_jour,0
111200,2024-12-17,40,25734.0,,16401.0,36,8259.0,0.374,178.0,0,1,Est,mobile,a_jour,0
110206,2024-10-02,61,27166.0,1.6,19080.0,12,8852.0,0.3844,342.0,10,1,Ouest,agence,a_jour,0
110042,2023-09-29,48,27471.0,2.4,14648.0,60,15470.0,0.6076,108.0,0,1,Ouest,,a_jour,0
114128,2023-10-07,27,70195.0,9.0,10317.0,36,7205.0,0.1149,79.0,0,0,Ouest,agence,a_jour,0
113674,2023-06-21,46,64972.0,7.3,28460.0,36,1738.0,0.0633,166.0,3,0,Sud,mobile,a_jour,0
108615,2023-09-09,45,133279.0,9.6,17030.0,48,31748.0,0.2489,306.0,2,1,Est,courtier,a_jour,0
103697,2023-10-28,33,20895.0,1.5,9361.0,36,4935.0,0.2735,109.0,1,0,Nord,web,a_jour,0
114045,2023-09-04,43,41224.0,16.2,9215.0,24,17003.0,0.4311,112.0,0,0,Est,mobile,a_jour,0
114375,2023-08-26,48,51155.0,10.5,8828.0,60,25346.0,0.5099,315.0,6,0,Centre,mobile,a_jour,0
101600,2023-08-09,26,14742.0,8.0,7055.0,60,5507.0,0.4134,75.0,1,1,Nord,mobile,a_jour,0
111171,2024-11-24,46,44389.0,7.1,11699.0,36,2034.0,0.0678,82.0,0,0,Est,mobile,a_jour,0
112954,2023-07-09,50,28452.0,1.5,7272.0,18,,0.5808,326.0,1,3,,agence,a_jour,0
102534,2024-08-07,57,29262.0,4.6,5916.0,24,10063.0,0.3607,409.0,9,2,Nord,web,a_jour,0
112050,2023-03-18,51,59934.0,3.4,22193.0,48,2866.0,0.0787,,5,1,Ouest,web,a_jour,0
119429,2023-01-02,23,59668.0,5.0,32715.0,24,6193.0,0.1495,20.0,0,0,Est,agence,a_jour,0
119907,2023-12-22,48,62163.0,11.1,11282.0,6,14093.0,0.2418,305.0,5,0,Nord,web,a_jour,0
110067,2024-01-19,21,39793.0,3.0,13417.0,36,2450.0,0.0897,32.0,0,0,Centre,web,a_jour,0
114130,2023-04-02,22,22084.0,4.0,17179.0,48,4151.0,0.2528,33.0,0,1,Sud,web,recouvrement_contentieux,1
116388,2024-09-08,40,32162.0,4.3,15589.0,6,4083.0,0.1673,120.0,1,0,Nord,mobile,a_jour,0
105982,2024-11-08,32,48538.0,4.8,10976.0,48,22047.0,0.4731,52.0,0,1,Nord,mobile,a_jour,0
107465,2024-02-23,54,43194.0,12.9,22252.0,36,9645.0,0.2662,368.0,4,1,Est,mobile,a_jour,0
103199,2023-07-13,44,32554.0,3.2,14622.0,36,5639.0,0.2106,159.0,0,0,Ouest,mobile,recouvrement_contentieux,1
111850,2023-12-15,40,49982.0,6.9,4879.0,60,9247.0,0.1931,139.0,1,0,Sud,mobile,recouvrement_contentieux,1
115974,2024-04-27,28,100998.0,7.6,69422.0,12,44520.0,0.4981,49.0,0,1,Ouest,web,a_jour,0
116324,2023-05-24,51,58650.0,6.3,57217.0,48,19630.0,0.416,198.0,1,0,Nord,,a_jour,0
104937,2024-03-07,47,38410.0,7.4,32180.0,48,5705.0,0.2183,158.0,1,0,Ouest,agence,a_jour,0
102704,2023-02-20,48,58459.0,2.5,14877.0,48,8258.0,0.1625,87.0,1,1,Ouest,web,a_jour,0
113545,2023-12-06,64,49688.0,5.6,22840.0,36,4079.0,0.1204,222.0,2,0,Ouest,mobile,a_jour,0
116431,2023-02-15,47,60210.0,2.5,19198.0,12,21229.0,0.3792,164.0,3,0,Centre,web,a_jour,0
108145,2023-11-03,39,88832.0,6.6,16330.0,24,22431.0,0.2678,211.0,3,0,Sud,agence,a_jour,0
108092,2024-04-27,42,85759.0,6.9,16181.0,60,13581.0,0.1741,114.0,1,2,Ouest,courtier,a_jour,0
102295,2024-08-08,29,39827.0,11.0,16011.0,48,1501.0,0.0712,60.0,2,0,Sud,web,a_jour,0
114933,2023-06-05,30,24737.0,10.1,14156.0,24,143.0,0.0535,114.0,3,0,Ouest,web,a_jour,0
119220,2024-04-17,40,39584.0,6.2,6550.0,24,6149.0,0.1691,98.0,0,1,Ouest,mobile,a_jour,0
100343,2024-01-11,37,47112.0,7.9,26616.0,24,13640.0,0.3366,,2,1,Ouest,agence,a_jour,0
101006,2024-09-12,49,41730.0,12.5,5113.0,72,14882.0,0.3668,309.0,3,0,Sud,agence,a_jour,0
106072,2024-06-07,55,60218.0,7.4,12851.0,48,15473.0,0.2747,370.0,9,1,Nord,courtier,a_jour,0
111402,2023-02-02,48,44698.0,1.0,25976.0,24,9168.0,0.2535,181.0,5,0,Est,agence,a_jour,0
113794,2024-03-02,58,47970.0,2.9,7876.0,72,13228.0,0.2894,410.0,4,2,Nord,mobile,a_jour,0
116640,2024-12-09,47,50509.0,11.5,38381.0,36,15835.0,0.3768,,0,0,Ouest,agence,recouvrement_amiable,1
112234,2024-05-01,32,51143.0,9.1,12736.0,12,21086.0,0.433,85.0,2,5,Nord,web,a_jour,0
118385,2024-01-15,45,72265.0,2.1,13666.0,24,24457.0,0.3542,161.0,4,0,Ouest,courtier,recouvrement_amiable,0
116271,2023-11-03,25,30663.0,3.5,22633.0,12,13346.0,0.4968,49.0,1,1,Nord,web,a_jour,0
116703,2024-10-06,42,22547.0,5.3,15274.0,36,4971.0,0.2769,185.0,1,0,Sud,courtier,a_jour,0
108427,2023-03-24,47,25153.0,2.5,14776.0,36,5013.0,0.2483,313.0,4,1,Nord,agence,a_jour,0
102877,2024-11-14,43,40443.0,2.8,6981.0,72,9669.0,0.2535,181.0,1,0,,mobile,a_jour,0
118476,2023-03-22,25,47463.0,4.7,21271.0,48,14002.0,0.3324,33.0,0,0,Centre,web,a_jour,0
110399,2024-02-01,25,50698.0,2.8,10672.0,12,2324.0,0.0634,24.0,0,1,Nord,web,a_jour,0
112241,2023-02-10,33,57553.0,4.4,8525.0,36,3085.0,0.0659,167.0,1,1,Centre,web,recouvrement_amiable,0
111416,2024-07-20,44,44694.0,6.0,23227.0,36,18563.0,0.4586,282.0,4,0,Ouest,web,a_jour,0
102282,2023-08-25,40,34375.0,5.1,6636.0,12,5422.0,0.1738,248.0,2,0,Ouest,mobile,a_jour,0
118834,2023-11-20,40,958842.6585524167,8.2,11356.0,24,13783.0,0.2043,245.0,3,0,Nord,mobile,a_jour,0
102427,2023-10-09,45,45069.0,2.1,11268.0,48,5206.0,0.1363,246.0,3,0,Sud,agence,a_jour,0
104884,2023-01-05,31,86019.0,3.8,30767.0,24,44636.0,0.5487,69.0,1,1,Sud,web,recouvrement_amiable,0
105087,2023-07-02,36,75730.0,8.9,14371.0,36,11824.0,0.1719,175.0,3,0,Est,mobile,a_jour,0
114762,2024-03-25,54,35748.0,6.9,28456.0,48,3718.0,0.1703,245.0,4,0,Nord,mobile,a_jour,0
110398,2023-06-02,32,45205.0,3.9,7279.0,36,6373.0,0.1544,112.0,3,0,Sud,web,recouvrement_contentieux,1
111417,2023-02-12,38,32597.0,7.5,31600.0,24,17882.0,0.6294,143.0,1,0,Sud,courtier,a_jour,0
103334,2023-02-22,39,21489.0,4.8,12595.0,24,5338.0,0.2972,142.0,2,1,Ouest,web,a_jour,0
109908,2024-04-02,49,38905.0,4.0,19751.0,24,25634.0,0.7012,,1,0,Ouest,web,recouvrement_amiable,0
119971,2024-12-01,45,27429.0,1.6,15984.0,24,659.0,0.0726,72.0,2,0,Centre,web,a_jour,0
112319,2024-11-10,48,56556.0,9.6,23617.0,18,10602.0,0.2223,114.0,2,1,Ouest,agence,a_jour,0
112172,2024-01-16,44,83609.0,3.9,12844.0,60,60470.0,0.736,76.0,1,0,Centre,web,a_jour,0
106118,2024-01-04,30,40747.0,5.9,10856.0,6,3984.0,0.12,45.0,1,1,Est,mobile,a_jour,0
109328,2023-11-16,18,58832.0,1.0,27789.0,48,17535.0,0.3374,0.0,1,1,Centre,web,a_jour,0
106253,2024-01-31,23,50915.0,5.0,10964.0,24,10284.0,0.2199,14.0,0,1,Centre,web,a_jour,0
118975,2024-01-09,51,65335.0,5.5,10553.0,36,13651.0,0.2224,131.0,1,1,Nord,agence,recouvrement_amiable,1
116213,2023-07-09,44,36586.0,6.0,13761.0,12,18559.0,0.5386,85.0,2,1,Est,agence,a_jour,0
112917,2024-01-08,42,31892.0,,22284.0,6,7439.0,0.2915,187.0,2,0,Est,web,a_jour,0
119362,2023-07-17,50,54483.0,3.0,20873.0,24,3516.0,0.0965,347.0,2,1,Centre,agence,a_jour,0
110514,2023-09-15,49,37951.0,8.1,10417.0,24,16300.0,0.4524,262.0,4,0,Est,mobile,a_jour,0
106873,2023-08-29,40,43573.0,11.9,5526.0,36,8898.0,0.2148,132.0,1,0,Sud,courtier,a_jour,0
118147,2024-05-09,50,72282.0,0.9,26733.0,36,30984.0,0.4595,353.0,6,0,Nord,agence,a_jour,0
102845,2023-11-30,49,37597.0,5.1,40479.0,24,4692.0,0.2145,316.0,3,0,Ouest,mobile,a_jour,0
110069,2024-03-24,47,22165.0,10.5,15326.0,36,10805.0,0.5451,316.0,6,0,Nord,agence,a_jour,0
108940,2023-03-10,32,77912.0,5.1,20042.0,36,25502.0,0.3488,99.0,1,2,Ouest,web,a_jour,0
103025,2024-04-02,44,53672.0,1.8,18080.0,36,28742.0,0.5636,273.0,8,3,Nord,web,a_jour,0
103503,2023-05-28,41,54811.0,1.1,14810.0,60,11979.0,0.2411,157.0,6,1,Est,web,a_jour,0
102301,2023-04-16,31,67880.0,6.4,6903.0,18,8372.0,0.1318,112.0,2,1,Centre,agence,a_jour,0
111410,2023-03-07,18,60780.0,1.0,18829.0,36,4319.0,0.0969,0.0,0,0,Sud,mobile,recouvrement_amiable,0
107102,2024-04-17,49,51124.0,2.0,32788.0,72,8762.0,0.2248,248.0,1,1,Centre,mobile,a_jour,0
109260,2023-09-25,36,51580.0,1.1,22063.0,24,4501.0,0.1229,69.0,0,0,Sud,courtier,a_jour,0
118500,2023-06-17,27,56004.0,2.5,17776.0,12,7762.0,0.165,88.0,1,0,Nord,agence,a_jour,0
115235,2024-05-14,54,37117.0,9.2,8051.0,60,1294.0,0.0529,350.0,8,0,Centre,mobile,a_jour,0
115552,2023-11-24,29,57986.0,8.6,34956.0,6,2240.0,0.0889,97.0,3,1,Sud,web,a_jour,0
103893,2023-05-27,59,55583.0,9.0,16369.0,18,3539.0,0.0882,245.0,2,0,Ouest,agence,a_jour,0
109919,2024-06-05,37,99129.0,5.1,15186.0,72,10172.0,0.1154,148.0,1,0,Centre,web,a_jour,0
101244,2024-09-30,33,26858.0,3.9,7441.0,36,3605.0,0.1573,93.0,0,0,Ouest,mobile,a_jour,0
105961,2024-03-23,45,51088.0,6.5,8905.0,48,10600.0,0.222,183.0,4,0,Centre,courtier,a_jour,0
116109,2024-11-14,41,38056.0,7.8,24332.0,48,8830.0,0.2853,78.0,3,0,Centre,web,a_jour,0
102973,2024-12-17,54,35299.0,8.0,16994.0,24,9597.0,0.312,95.0,1,0,Centre,mobile,a_jour,0
112037,2024-06-27,41,56224.0,6.3,4085.0,18,9814.0,0.1806,259.0,3,1,Est,agence,a_jour,0
111323,2023-01-12,52,14855.0,5.2,6542.0,36,3438.0,0.2681,305.0,2,2,Centre,web,recouvrement_amiable,0
109347,2023-07-25,22,18182.0,0.2,31819.0,60,5296.0,0.4371,44.0,0,1,Sud,agence,a_jour,0
101674,2024-06-07,54,61335.0,4.0,13305.0,24,9122.0,0.1668,196.0,4,1,Centre,courtier,a_jour,0
106982,2024-12-25,34,27494.0,8.6,15068.0,72,2521.0,0.1374,104.0,0,0,Est,web,a_jour,0
114382,2023-12-14,36,13631.0,9.4,15620.0,36,6115.0,0.5441,118.0,3,1,Centre,courtier,a_jour,0
115305,2024-01-21,41,51321.0,1.6,31404.0,24,8588.0,0.2183,223.0,3,0,Nord,courtier,a_jour,0
108621,2024-01-15,43,51467.0,15.0,10928.0,12,19547.0,0.3975,275.0,6,0,Est,web,a_jour,0
106741,2024-10-13,38,24946.0,2.1,11268.0,24,1970.0,0.1166,74.0,1,1,Ouest,mobile,a_jour,0
114736,2023-11-17,18,74957.0,1.0,14133.0,36,21995.0,0.3091,0.0,1,1,Sud,agence,a_jour,0
103990,2024-07-04,46,66868.0,7.9,7872.0,48,8541.0,0.1375,174.0,2,0,Centre,agence,a_jour,0
107603,2023-05-31,39,42361.0,7.5,9920.0,60,6307.0,0.1684,168.0,0,0,Nord,mobile,a_jour,0
106897,2023-08-28,35,23604.0,5.4,8329.0,48,4233.0,0.2087,156.0,2,0,Nord,agence,a_jour,0
102342,2024-02-03,26,41511.0,4.5,12823.0,6,5039.0,0.1471,84.0,1,0,Est,mobile,a_jour,0
101342,2023-03-29,39,52390.0,5.2,9432.0,48,7828.0,0.1644,176.0,2,0,Ouest,mobile,a_jour,0
108068,2024-08-15,22,62872.0,2.1,13805.0,60,22972.0,0.3837,12.0,1,1,Centre,courtier,a_jour,0
101556,2024-10-16,47,39776.0,3.1,8927.0,60,9699.0,0.2625,124.0,2,2,Nord,mobile,a_jour,0
106605,2023-07-06,37,40989.0,8.4,24366.0,48,4863.0,0.1682,168.0,3,1,Sud,agence,a_jour,0
114680,2023-04-04,42,46339.0,5.4,11329.0,12,9547.0,0.2264,137.0,0,0,Centre,web,a_jour,0
101385,2023-06-21,21,97689.0,3.0,14678.0,24,5713.0,0.071,28.0,0,0,Nord,agence,a_jour,0
101091,2023-11-24,41,107970.0,7.3,21044.0,18,17596.0,0.1792,66.0,0,0,Centre,mobile,a_jour,0
103516,2023-05-04,47,64294.0,1.6,14378.0,36,7832.0,0.1405,136.0,0,1,Centre,agence,a_jour,0
101335,2024-12-30,45,62137.0,12.2,9559.0,48,30252.0,0.4997,265.0,2,2,Ouest,agence,a_jour,0
112348,2024-07-26,33,28670.0,1.4,22279.0,12,12059.0,0.4854,145.0,2,2,Nord,web,a_jour,0
112338,2023-01-07,27,25871.0,,31695.0,18,3109.0,0.2223,30.0,1,0,Nord,mobile,a_jour,0
119375,2024-09-22,44,28742.0,4.2,19888.0,24,4944.0,0.2297,171.0,1,1,Est,agence,a_jour,0
100740,2024-08-19,48,36782.0,3.2,7939.0,12,5128.0,0.1574,189.0,1,0,Sud,web,a_jour,0
105518,2024-02-18,26,19983.0,6.1,15934.0,24,6249.0,0.3792,71.0,0,1,Nord,mobile,a_jour,0
104162,2024-02-16,47,29274.0,11.4,10108.0,48,4317.0,0.1762,319.0,2,0,Est,web,a_jour,0
103859,2023-11-17,39,23941.0,7.6,13200.0,36,2585.0,0.1539,127.0,3,1,Centre,agence,a_jour,0
111435,2024-12-28,44,72423.0,3.3,12588.0,36,19324.0,0.2813,256.0,4,0,Sud,,a_jour,0
119571,2024-04-11,28,15676.0,3.8,17499.0,24,3689.0,0.3284,46.0,0,2,Est,courtier,a_jour,0
108941,2024-10-23,37,32819.0,5.6,22883.0,72,19485.0,0.6518,,2,0,Centre,web,a_jour,0
116793,2024-02-04,38,26126.0,18.4,17439.0,48,2887.0,0.1661,174.0,3,2,Centre,mobile,a_jour,0
111160,2023-12-08,31,91747.0,4.2,14202.0,12,19439.0,0.2248,97.0,0,1,Ouest,mobile,a_jour,0
114199,2023-01-08,45,19022.0,4.1,20564.0,36,3884.0,0.2943,190.0,0,0,Sud,web,a_jour,0
107814,2023-12-02,53,43128.0,8.2,9298.0,24,8468.0,0.2143,127.0,5,0,Ouest,mobile,recouvrement_contentieux,1
111483,2024-04-12,33,34541.0,1.1,24726.0,12,3750.0,0.1682,97.0,2,0,Ouest,web,a_jour,0
116027,2023-09-21,56,49326.0,2.7,17066.0,18,6533.0,0.1613,362.0,6,0,Nord,web,a_jour,0
117764,2024-08-08,27,152806.0,3.5,16599.0,24,27079.0,0.1863,44.0,0,0,Centre,agence,a_jour,0
118428,2023-03-23,48,63570.0,7.7,24273.0,36,18868.0,0.3286,85.0,1,0,Est,mobile,a_jour,0
109849,2023-12-13,19,23175.0,1.0,9878.0,12,5887.0,0.2895,5.0,1,1,Nord,web,a_jour,0
112323,2024-02-15,40,80016.0,2.0,15337.0,24,9456.0,0.1341,118.0,2,1,Sud,agence,a_jour,0
110978,2024-04-04,53,59910.0,1.0,17627.0,24,4487.0,0.0994,389.0,4,1,Centre,web,a_jour,0
109016,2023-10-08,33,39866.0,4.4,29190.0,48,3455.0,0.1477,73.0,1,1,Nord,agence,a_jour,0
